row_id,company,country,product,product_normalized,fuel_family,region,effective_datetime,year,month,day,price_local_per_litre,currency,unit,delta_local_per_litre,has_delta,is_e10,is_e5,is_diesel,price_band,source_name,source_url,extraction_method
82,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-02-09T00:00:00Z,2019,2,9,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
83,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-02-16T00:00:00Z,2019,2,16,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
84,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-02-23T00:00:00Z,2019,2,23,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
85,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-03-02T00:00:00Z,2019,3,2,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
86,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-03-09T00:00:00Z,2019,3,9,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
87,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-03-16T00:00:00Z,2019,3,16,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
88,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-03-23T00:00:00Z,2019,3,23,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
89,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-03-30T00:00:00Z,2019,3,30,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
90,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-04-06T00:00:00Z,2019,4,6,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
91,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-04-13T00:00:00Z,2019,4,13,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
92,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-04-20T00:00:00Z,2019,4,20,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
93,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-04-27T00:00:00Z,2019,4,27,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
94,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-05-04T00:00:00Z,2019,5,4,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
95,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-05-11T00:00:00Z,2019,5,11,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
96,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-05-18T00:00:00Z,2019,5,18,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
97,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-05-25T00:00:00Z,2019,5,25,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
98,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-06-01T00:00:00Z,2019,6,1,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
99,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-06-15T00:00:00Z,2019,6,15,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
100,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-06-22T00:00:00Z,2019,6,22,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
101,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-06-29T00:00:00Z,2019,6,29,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
102,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-07-06T00:00:00Z,2019,7,6,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
103,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-07-13T00:00:00Z,2019,7,13,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
104,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-07-20T00:00:00Z,2019,7,20,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
105,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-07-27T00:00:00Z,2019,7,27,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
106,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-08-03T00:00:00Z,2019,8,3,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
107,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-08-10T00:00:00Z,2019,8,10,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
108,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-08-17T00:00:00Z,2019,8,17,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
109,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-08-24T00:00:00Z,2019,8,24,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
110,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-08-31T00:00:00Z,2019,8,31,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
111,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-09-07T00:00:00Z,2019,9,7,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
112,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-09-14T00:00:00Z,2019,9,14,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
113,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-09-21T00:00:00Z,2019,9,21,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
114,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-09-28T00:00:00Z,2019,9,28,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
115,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-10-05T00:00:00Z,2019,10,5,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
116,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-10-12T00:00:00Z,2019,10,12,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
117,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-10-19T00:00:00Z,2019,10,19,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
118,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-10-26T00:00:00Z,2019,10,26,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
119,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-11-02T00:00:00Z,2019,11,2,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
120,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-11-09T00:00:00Z,2019,11,9,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
121,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-11-16T00:00:00Z,2019,11,16,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
122,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-11-23T00:00:00Z,2019,11,23,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
123,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-11-30T00:00:00Z,2019,11,30,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
124,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-12-07T00:00:00Z,2019,12,7,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
125,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-12-14T00:00:00Z,2019,12,14,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
126,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-12-21T00:00:00Z,2019,12,21,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
127,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2019-12-28T00:00:00Z,2019,12,28,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
128,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-01-04T00:00:00Z,2020,1,4,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
129,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-01-11T00:00:00Z,2020,1,11,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
130,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-01-18T00:00:00Z,2020,1,18,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
131,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-01-25T00:00:00Z,2020,1,25,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
132,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-02-01T00:00:00Z,2020,2,1,2.18,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
133,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-02-08T00:00:00Z,2020,2,8,2.08,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
134,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-02-15T00:00:00Z,2020,2,15,2.14,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
135,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-02-22T00:00:00Z,2020,2,22,2.14,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
136,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-02-29T00:00:00Z,2020,2,29,2.13,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
137,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-03-07T00:00:00Z,2020,3,7,1.96,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
138,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-03-14T00:00:00Z,2020,3,14,1.87,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
139,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-03-21T00:00:00Z,2020,3,21,1.75,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
140,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-03-28T00:00:00Z,2020,3,28,1.68,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
141,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-04-04T00:00:00Z,2020,4,4,1.58,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
142,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-04-11T00:00:00Z,2020,4,11,1.46,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
143,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-04-18T00:00:00Z,2020,4,18,1.43,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
144,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-04-25T00:00:00Z,2020,4,25,1.4,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
145,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-05-02T00:00:00Z,2020,5,2,1.4,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
146,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-05-09T00:00:00Z,2020,5,9,1.4,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
147,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-05-16T00:00:00Z,2020,5,16,1.45,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
148,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-05-23T00:00:00Z,2020,5,23,1.51,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
149,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-05-30T00:00:00Z,2020,5,30,1.61,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
150,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-06-06T00:00:00Z,2020,6,6,1.63,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
151,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-06-13T00:00:00Z,2020,6,13,1.73,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
152,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-06-20T00:00:00Z,2020,6,20,1.77,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
153,Government of Malaysia,Malaysia,Diesel East Malaysia,diesel east malaysia,Diesel,East Malaysia,2020-06-27T00:00:00Z,2020,6,27,1.86,MYR,MYR/litre,NA,FALSE,FALSE,FALSE,TRUE,international,Malaysia Open Data fuel prices,https://storage.data.gov.my/commodities/fuelprice.csv,public_csv_download
